,ID,Count
2430,,286.2754674651236
2431,,332.0039282692371
2432,,382.3232384847877
2433,,494.04515957830284
2434,,701.240995515052
2435,,777.4175899156058
2436,,785.6541138596541
2437,,694.8498130010913
2438,,742.96371516605
2439,,733.5794788691427
2440,,714.8560146028915
2441,,731.5090958012397
2442,,749.5124268264811
2443,,795.3084001219397
2444,,764.2639061852877
2445,,713.3594877114174
2446,,715.9474665462958
2447,,699.0243353825695
2448,,626.9706523708173
2449,,500.35538201358884
2450,,423.4547663847969
2451,,349.8855451450239
2452,,294.49972070417715
2453,,263.6258282226668
2454,,283.4693513224757
2455,,328.749574723723
2456,,378.57564732470235
2457,,489.20245297209095
2458,,694.3673234717394
2459,,769.7972231829713
2460,,777.9530114530781
2461,,688.0387883113289
2462,,735.6810706104766
2463,,726.3888200404369
2464,,707.8488860493751
2465,,724.3387311856559
2466,,742.1655907924461
2467,,787.5126649172192
2468,,756.7724738827592
2469,,706.3670283445597
2470,,708.9296394130358
2471,,692.1723913826536
2472,,642.3506277986713
2473,,512.6294070440492
2474,,433.8423720521096
2475,,358.4684526009683
2476,,301.72397984742844
2477,,270.09273180879234
2478,,290.4230287257218
2479,,336.81400383543513
2480,,387.8623406195493
2481,,501.2028897987683
2482,,711.4005806625144
2483,,788.6808221715601
2484,,797.0366769403373
2485,,704.9168026452119
2486,,753.7277794092713
2487,,744.207584221894
2488,,725.212854255712
2489,,742.1072054275562
2490,,760.3713688565772
2491,,806.8308345791497
2492,,775.3365677662306
2493,,723.6946456706737
2494,,726.3201191635956
2495,,709.1518055403164
2496,,626.2808105372626
2497,,499.80485213973907
2498,,422.98884854419987
2499,,349.50057387869043
2500,,294.1756892259194
2501,,263.33576660012386
2502,,283.1574563137805
2503,,328.38785889452083
2504,,378.1591089784463
2505,,488.6641944174654
2506,,693.6033265832518
2507,,768.9502324571728
2508,,777.0970470952395
2509,,687.2817545690147
2510,,734.8716171269007
2511,,725.5895906130379
2512,,707.070055698089
2513,,723.541757425327
2514,,741.3490025358547
2515,,786.64618228576
2516,,755.9398139982926
2517,,705.5898284482755
2518,,708.1496199329139
2519,,691.4108095290185
2520,,613.5917914303684
2521,,489.67835103701657
2522,,414.41870957319077
2523,,342.4193742231993
2524,,288.21542207647695
2525,,258.000344345926
2526,,277.42042858919984
2527,,321.734422056164
2528,,370.4972613239458
2529,,478.7634131776588
2530,,679.550292041015
2531,,753.3706010398707
2532,,761.3523538001608
2533,,673.3568008281127
2534,,719.9824494660904
2535,,710.8884852555962
2536,,692.7441729699101
2537,,708.882143031698
2538,,726.32859715255
2539,,770.7080148224676
2540,,740.6237854978224
2541,,691.2939364711133
2542,,693.8018642509858
2543,,677.4021973773855
2544,,498.4347631069272
2545,,397.77701772828215
2546,,336.64187529574
2547,,278.1551547101017
2548,,234.12403430555713
2549,,209.5796298314082
2550,,225.35501213687905
2551,,261.35229101921027
2552,,300.9634699468152
2553,,388.91056197995226
2554,,552.014374317366
2555,,611.9803137940844
2556,,618.4640756400164
2557,,546.9832585680638
2558,,584.8583482582337
2559,,577.4711114009835
2560,,562.7320680790841
2561,,575.8413133413503
2562,,590.0134703816381
2563,,626.0638948528707
2564,,601.6257815565234
2565,,561.5540075251095
2566,,563.5912550996509
2567,,550.2694274817808
2568,,492.83098643002404
2569,,393.3049107655588
2570,,332.8570953628714
2571,,275.02792626638563
2572,,231.4918366739836
2573,,207.2233787660079
2574,,222.82140241599174
2575,,258.41397294576865
2576,,297.5798133515669
2577,,384.53813834914496
2578,,545.8082155477953
2579,,605.0999730494173
2580,,611.5108395916902
2581,,540.8336633674525
2582,,578.2829329504565
2583,,570.9787489391783
2584,,556.4054129742303
2585,,569.3672742892079
2586,,583.3800973324272
2587,,619.0252159486165
2588,,594.8618542134644
2589,,555.240597058762
2590,,557.2549403712247
2591,,544.0828867105992
2592,,641.8186420995073
2593,,512.2048546240526
2594,,433.4830699394705
2595,,358.1715741016996
2596,,301.4740963174259
2597,,269.86904483075847
2598,,290.18250448350307
2599,,336.53505924417243
2600,,387.5411185182165
2601,,500.78780065864186
2602,,710.8114087696084
2603,,788.0276478763342
2604,,796.3765824444472
2605,,704.3330005254993
2606,,753.1035527293931
2607,,743.5912420329366
2608,,724.6122432332926
2609,,741.4926027425913
2610,,759.7416400499412
2611,,806.1626287005137
2612,,774.6944449936506
2613,,723.0952920071181
2614,,725.7185911200497
2615,,708.5644960511413
2616,,635.6121423033708
2617,,507.2517430793252
2618,,429.2912119772164
2619,,354.70799162554675
2620,,298.55878848028703
2621,,267.2593634319032
2622,,287.37638833669286
2623,,333.2807056938312
2624,,383.79352735257237
2625,,495.94509404524683
2626,,703.9377367161001
2627,,780.4072811323965
2628,,788.6754800264482
2629,,697.521975825634
2630,,745.8209081630173
2631,,736.4005831935651
2632,,717.6051146693825
2633,,734.3222381163716
2634,,752.3948040050087
2635,,798.3668934842296
2636,,767.20301268001
2637,,716.1028326298886
2638,,718.7007639763802
2639,,701.7125520410619
2640,,650.9921177395894
2641,,519.525768116461
2642,,439.67881765017853
2643,,363.290899086159
2644,,305.78304762746734
2645,,273.7262670215458
2646,,294.33006574372075
2647,,341.34513480992916
2648,,393.08022065246996
2649,,507.94553087845077
2650,,720.9709939161389
2651,,799.2908801312553
2652,,807.7591455240863
2653,,714.3999901686964
2654,,763.867616971627
2655,,754.219347384713
2656,,734.9690828851631
2657,,752.0907123679356
2658,,770.6005820790413
2659,,817.6850631566667
2660,,785.7671065735776
2661,,733.4304499654265
2662,,736.0912437363979
2663,,718.6919662079594
2664,,634.9223004705807
2665,,506.7012132060856
2666,,428.82529413713576
2667,,354.32302035963994
2668,,298.23475700238845
2669,,266.9693018096817
2670,,287.0644933283433
2671,,332.9189898650299
2672,,383.376989006778
2673,,495.406835491218
2674,,703.1737398284595
2675,,779.5602904075367
2676,,787.8195156695585
2677,,696.7649420841589
2678,,745.0114546803386
2679,,735.6013537670519
2680,,716.8262843189598
2681,,733.5252643569261
2682,,751.5782157493225
2683,,797.5004108537308
2684,,766.3703527964665
2685,,715.3256327344659
2686,,717.9207444971229
2687,,700.9509701882711
2688,,622.2332813705918
2689,,496.5747121088738
2690,,420.25515517079054
2691,,347.24182070800236
2692,,292.2744898561895
2693,,261.6338795583873
2694,,281.32746560688474
2695,,326.26555303029374
2696,,375.7151413564471
2697,,485.5060542567992
2698,,689.1207052938703
2699,,763.9806589987131
2700,,772.0748223830478
2701,,682.8399883508348
2702,,730.1222870276309
2703,,720.9002484176104
2704,,702.5004015985768
2705,,718.8656499712747
2706,,736.5578103741916
2707,,781.562243399112
2708,,751.054324304331
2709,,701.0297407650833
2710,,703.5729888230027
2711,,686.9423580442615
2712,,507.0762530408766
2713,,404.6733787951325
2714,,342.4783208891023
2715,,282.9776011914035
2716,,238.18310208232268
2717,,213.21316504123155
2718,,229.2620491517273
2719,,265.8834219900503
2720,,306.1813499755282
2721,,395.6532030541973
2722,,561.5847875632726
2723,,622.5903717452236
2724,,629.1865442151186
2725,,556.4664460839008
2726,,594.9981858124124
2727,,587.4828745557289
2728,,572.4882967006675
2729,,585.8248202736787
2730,,600.2426835958531
2731,,636.9181234216345
2732,,612.0563203554592
2733,,571.2898118120111
2734,,573.3623796645736
2735,,559.8095881417303
2736,,501.4724763696739
2737,,400.2012718369584
2738,,338.6935409600838
2739,,279.85037275086864
2740,,235.5509044534268
2741,,210.85691397822816
2742,,226.72843943341735
2743,,262.9451039195978
2744,,302.7976933837219
2745,,391.28077942783796
2746,,555.3786288000153
2747,,615.7100310075555
2748,,622.2333081738657
2749,,550.3168508895452
2750,,588.4227705113242
2751,,580.9905121005281
2752,,566.1616416022496
2753,,579.3507812281222
2754,,593.6093105533901
2755,,629.8794445245405
2756,,605.2923930192808
2757,,564.9764013520859
2758,,567.0260649425932
2759,,553.6230473768419
2760,,650.4601320339779
2761,,519.1012156913188
2762,,439.3195155331848
2763,,362.99402058329224
2764,,305.5331640944363
2765,,273.5025800408009
2766,,294.089541498587
2767,,341.0661902152857
2768,,392.7589985472441
2769,,507.5304417332936
2770,,720.3818220160923
2771,,798.6377058281132
2772,,807.0990510201959
2773,,713.8161880419082
2774,,763.2433902841834
2775,,753.6030051882859
2776,,734.3684718554643
2777,,751.4761096755218
2778,,769.9708532647733
2779,,817.016857269932
2780,,785.1249837932153
2781,,732.8310962946068
2782,,735.4897156855618
2783,,718.1046567116662
2784,,644.2536322425474
2785,,514.148104150347
2786,,435.12765757410904
2787,,359.53043810976556
2788,,302.61785625950785
2789,,270.89289864392435
2790,,291.2834253539044
2791,,337.811836667412
2792,,389.01140738444155
2793,,502.6877351235704
2794,,713.5081499677958
2795,,791.0173390899535
2796,,799.3979486080361
2797,,707.0051633472071
2798,,755.9607457233295
2799,,746.4123463543665
2800,,727.3613432968673
2801,,744.305745054739
2802,,762.6240172254112
2803,,809.2211220595591
2804,,777.6335514852551
2805,,725.8386369226791
2806,,728.4718885472134
2807,,711.2527127067821
2808,,659.6336076744901
2809,,526.4221291840705
2810,,445.5152632441833
2811,,368.1133455679917
2812,,309.84211540467976
2813,,277.3598022317691
2814,,298.23710275899913
2815,,345.87626578126805
2816,,398.2981006817573
2817,,514.6881719534381
2818,,730.5414071630992
2819,,809.9009380835626
2820,,818.4816141003689
2821,,723.8831776855774
2822,,774.0074545269221
2823,,764.2311105405606
2824,,744.7253115078205
2825,,762.0742193013632
2826,,780.8297952943824
2827,,828.5392917266254
2828,,796.1976453736618
2829,,743.1662542533999
2830,,745.8623683023965
2831,,728.2321268689591
2832,,643.5637904093664
2833,,513.5975742767955
2834,,434.6617397337644
2835,,359.14546684364063
2836,,302.2938247814257
2837,,270.60283702153856
2838,,290.9715303453782
2839,,337.45012083840584
2840,,388.59486903841116
2841,,502.1494765692366
2842,,712.7441530797223
2843,,790.170348364614
2844,,798.5419842506615
2845,,706.2481296053032
2846,,755.1512922401923
2847,,745.6131169274006
2848,,726.5825129460034
2849,,743.5087712948421
2850,,761.8074289692622
2851,,808.3546394285693
2852,,776.8008916012398
2853,,725.0614370268162
2854,,727.6918690675142
2855,,710.4911308535598
2856,,630.8747713058476
2857,,503.4710731767667
2858,,426.0916007650351
2859,,352.06426719003315
2860,,296.3335576335687
2861,,265.26741476876
2862,,285.23450262232365
2863,,330.7966840018188
2864,,380.9330213859488
2865,,492.2486953320635
2866,,698.6911185412238
2867,,774.5907169514562
2868,,782.7972909597709
2869,,692.3231758681054
2870,,740.2621245833426
2871,,730.9120115738692
2872,,712.2566302216351
2873,,728.8491569051124
2874,,746.7870235899529
2875,,792.4164719695167
2876,,761.4848631048435
2877,,710.7655450534568
2878,,713.3441133894027
2879,,696.4825187056531
2880,,515.7177429793395
2881,,411.56973986558467
2882,,348.31476648551296
2883,,287.80004767522405
2884,,242.24216986120825
2885,,216.84670025295262
2886,,233.16908616861616
2887,,270.414552963257
2888,,311.3992300069664
2889,,402.39584413196405
2890,,571.155200814178
2891,,633.2004297019043
2892,,639.9090127958211
2893,,565.9496336046908
2894,,605.1380233718872
2895,,597.4946377157034
2896,,582.2445253273465
2897,,595.8083272112215
2898,,610.4718968154107
2899,,647.7723519960675
2900,,622.4868591598428
2901,,581.0256161039975
2902,,583.1335042345999
2903,,569.3497488066624
2904,,510.1139663052229
2905,,407.09763290508533
2906,,344.52998655452643
2907,,284.6728192330631
2908,,239.60997223094367
2909,,214.49044918872403
2910,,230.6354764489888
2911,,267.47623489127653
2912,,308.01557341340066
2913,,398.02342050333107
2914,,564.9490420476934
2915,,626.3200889606585
2916,,632.9557767509526
2917,,559.8000384071375
2918,,598.5626080673799
2919,,591.0022752571267
2920,,575.9178702256389
2921,,589.3342881622985
2922,,603.8385237694985
2923,,640.7336730953135
2924,,615.7229318201473
2925,,574.7122056407895
2926,,576.7971895093247
2927,,563.1632080385573
2928,,659.1016219721745
2929,,525.9975767615584
2930,,445.1559611294155
2931,,367.81646706696415
2932,,309.59223187319674
2933,,277.13611525241004
2934,,297.99657851535545
2935,,345.59732118835274
2936,,397.97687857852156
2937,,514.2730828108524
2938,,729.9522352667027
2939,,809.247763784467
2940,,817.8215196005681
2941,,723.2993755624059
2942,,773.3832278433457
2943,,763.6147683479519
2944,,744.1247004818428
2945,,761.4596166127569
2946,,780.2000664840157
2947,,827.8710858440306
2948,,795.5555225972776
2949,,742.5669005862933
2950,,745.2608402552869
2951,,727.6448173763043
2952,,652.8951221783384
2953,,521.044465218667
2954,,440.96410316871516
2955,,364.35288459209505
2956,,306.67692403713846
2957,,274.526433854522
2958,,295.19046236958536
2959,,342.34296763921776
2960,,394.22928741426654
2961,,509.4303761992524
2962,,723.0785632157421
2963,,801.6273970433538
2964,,810.1204171854235
2965,,716.4883508650652
2966,,766.1005832796693
2967,,756.4241095112455
2968,,737.1175719205299
2969,,754.289251989195
2970,,772.8532304418061
2971,,820.0753506306362
2972,,788.0640902864136
2973,,735.5744412116557
2974,,738.2430131142186
2975,,720.7928733687646
2976,,668.2750976124669
2977,,533.3184902541349
2978,,451.3517088402657
2979,,372.93579205154094
2980,,313.901183183337
2981,,280.9933374432858
2982,,302.14413977566824
2983,,350.4073967542198
2984,,403.5159807129021
2985,,521.4308130308256
2986,,740.1118204134661
2987,,820.5109960396462
2988,,829.2040826804682
2989,,733.366365205834
2990,,784.1472920858264
2991,,774.242873699972
2992,,754.4815401339508
2993,,772.0577262383443
2994,,791.0590085133646
2995,,839.3935203004479
2996,,806.6281841774585
2997,,752.9020585448387
2998,,755.6334928718729
2999,,737.7722875333545
3000,,652.2052803453573
3001,,520.493935345275
3002,,440.4981853285055
3003,,363.96791332608166
3004,,306.3528925591501
3005,,274.2363722322202
3006,,294.8785673611494
3007,,341.9812518103163
3008,,393.8127490683567
3009,,508.89211764507445
3010,,722.3145663278899
3011,,800.7804063182596
3012,,809.2644528282968
3013,,715.7313171233804
3014,,765.2911297967664
3015,,755.624880084511
3016,,736.3387415698915
3017,,753.4922782295289
3018,,772.0366421858937
3019,,819.2088679998973
3020,,787.2314304026395
3021,,734.7972413160177
3022,,737.4629936347452
3023,,720.0312915157629
3024,,639.5162612436429
3025,,510.3674342466862
3026,,431.92804636099487
3027,,356.8867136734811
3028,,300.39262541214066
3029,,268.9009499802003
3030,,289.1415396389107
3031,,335.32781497467545
3032,,386.15090141698397
3033,,498.9913364093094
3034,,708.2615317913896
3035,,785.200774907317
3036,,793.5197595396451
3037,,701.8063633881627
3038,,750.401962142034
3039,,740.9237747330703
3040,,722.0128588475603
3041,,738.8326638418839
3042,,757.0162368087204
3043,,803.2707005431112
3044,,771.9154019084214
3045,,720.5013493446911
3046,,723.1152379586739
3047,,706.0226793698482
3048,,524.3592329154953
3049,,418.46610093419594
3050,,354.1512120803655
3051,,292.62249415775716
3052,,246.30123763901025
3053,,220.4802354637037
3054,,237.07612318446206
3055,,274.945683935254
3056,,316.6171100370117
3057,,409.1384852079308
3058,,580.7256140625284
3059,,643.8104876557526
3060,,650.6314813736612
3061,,575.4328211229492
3062,,615.2778609286552
3063,,607.5064008730052
3064,,592.0007539514211
3065,,605.7918341460992
3066,,620.7011100322377
3067,,658.6265805676029
3068,,632.9173979614418
3069,,590.7614203933852
3070,,592.9046288020176
3071,,578.8899094690478
3072,,518.7554562428683
3073,,413.99399397488514
3074,,350.3664321503849
3075,,289.4952657164274
3076,,243.66904000944527
3077,,218.12398440010136
3078,,234.54251346550808
3079,,272.0073658640546
3080,,313.23345344434523
3081,,404.7660615804599
3082,,574.5194552976934
3083,,636.9301469163354
3084,,643.6782453306407
3085,,569.2832259270305
3086,,608.7024456258953
3087,,601.0140384161541
3088,,585.674098851395
3089,,599.3177950988969
3090,,614.0677369880884
3091,,651.5879016687196
3092,,626.1534706235442
3093,,584.4480099318552
3094,,586.5683140784265
3095,,572.7033687025869
3096,,667.7431119084664
3097,,532.8939378302782
3098,,450.99240672435997
3099,,372.6389135495732
3100,,313.65129965106263
3101,,280.76965046321834
3102,,301.9036155312628
3103,,350.1284521604211
3104,,403.19475860864884
3105,,521.0157238869253
3106,,739.5226485152036
3107,,819.8578217384822
3108,,828.5439881785769
3109,,732.7825630808135
3110,,783.523065400273
3111,,773.6265315054113
3112,,753.8809291060709
3113,,771.4431235477916
3114,,790.4292797010035
3115,,838.7253144157368
3116,,805.9860613990408
3117,,752.302704875834
3118,,755.0319648228584
3119,,737.1849780388399
3120,,661.53661211586
3121,,527.940826288368
3122,,446.80054876449003
3123,,369.1753310753903
3124,,310.7359918155819
3125,,278.1599690658473
3126,,299.09749938604864
3127,,346.87409861193083
3128,,399.4471674451363
3129,,516.1730172762847
3130,,732.648976465605
3131,,812.2374549988788
3132,,820.842885764958
3133,,725.9715383848222
3134,,776.2404208380395
3135,,766.4358726701295
3136,,746.8738005461462
3137,,764.2727589256504
3138,,783.0824436602495
3139,,830.929579203887
3140,,798.494629089661
3141,,745.3102455025817
3142,,748.0141376831804
3143,,730.3330340326577
3144,,676.9165875488712
3145,,540.2148513229442
3146,,457.188154435286
3147,,377.7582385342127
3148,,317.96025096125567
3149,,284.6268726541413
3150,,306.05117679162646
3151,,354.93852772634705
3152,,408.73386074309724
3153,,528.1734541069861
3154,,749.6822336620914
3155,,831.1210539937995
3156,,839.9265512586165
3157,,742.8495527243649
3158,,794.2871296428857
3159,,784.2546368575615
3160,,764.2377687583057
3161,,782.0412331735089
3162,,801.2882217304855
3163,,850.2477488722951
3164,,817.0587229793575
3165,,762.637862834506
3166,,765.4046174395714
3167,,747.3124481960142
3168,,660.8467702827768
3169,,527.3902964148946
3170,,446.3346309242114
3171,,368.7903598093199
3172,,310.4119603375456
3173,,277.8699074435026
3174,,298.7856043775666
3175,,346.51238278297586
3176,,399.0306290991649
3177,,515.6347587220271
3178,,731.8849795776397
3179,,811.3904642736593
3180,,819.9869214077046
3181,,725.2145046430254
3182,,775.430967355017
3183,,765.6366432432767
3184,,746.0949701953925
3185,,763.4757851658662
3186,,782.2658554042163
3187,,830.0630965730197
3188,,797.6619692057636
3189,,744.5330456068286
3190,,747.2341182035916
3191,,729.5714521795431
3192,,648.1577511801399
3193,,517.2637953155697
3194,,437.76449195607785
3195,,361.7091601562047
3196,,304.45169319010296
3197,,272.53448519109486
3198,,293.0485766549108
3199,,339.85894594685135
3200,,391.36878144723516
3201,,505.73397748554225
3202,,717.831945040118
3203,,795.8108328615845
3204,,804.2422281179086
3205,,711.2895509067956
3206,,760.5417996992022
3207,,750.9355378907675
3208,,731.7690874720201
3209,,748.8161707771558
3210,,767.2454500259511
3211,,814.124929115075
3212,,782.3459407104322
3213,,730.2371536344631
3214,,732.8863625264773
3215,,715.5628400326103
3216,,533.0007228528304
3217,,425.3624620037482
3218,,359.98765767601435
3219,,297.44494064094835
3220,,250.3603054173661
3221,,224.11377067495062
3222,,240.98316020084107
3223,,279.4768149078693
3224,,321.83499006776884
3225,,415.88112628481747
3226,,590.2960273121846
3227,,654.4205456110485
3228,,661.3539499529643
3229,,584.9160086425017
3230,,625.4176984868066
3231,,617.5181640316731
3232,,601.7569825768269
3233,,615.775341082339
3234,,630.9303232504603
3235,,669.4808091406193
3236,,643.3479367644641
3237,,600.4972246841011
3238,,602.6757533707685
3239,,588.430070132735
3240,,527.396946179442
3241,,420.8903550438298
3242,,356.20287774551963
3243,,294.3177121991937
3244,,247.7281077874435
3245,,221.75751961102816
3246,,238.44955048154287
3247,,276.5384968362706
3248,,318.45133347464275
3249,,411.5087026567526
3250,,584.0898685465065
3251,,647.5402048706967
3252,,654.4007139089993
3253,,578.7664134457473
3254,,618.8422831831534
3255,,611.02580157394
3256,,595.4303274759411
3257,,609.3013020342572
3258,,624.2969502054099
3259,,662.4421302407798
3260,,636.5840094256474
3261,,594.1838142217133
3262,,596.3394386463166
3263,,582.2435293654337
3264,,676.3846018457319
3265,,539.790298899775
3266,,456.82885231996204
3267,,377.46136003272557
3268,,317.7103674293859
3269,,284.40318567443603
3270,,305.81065254761046
3271,,354.65958313299996
3272,,408.4126386393642
3273,,527.7583649637579
3274,,749.0930617647831
3275,,830.4678796936929
3276,,839.2664567577939
3277,,742.2657506002897
3278,,793.662902958343
3279,,783.6382946639987
3280,,763.6371577313982
3281,,781.4266304839513
3282,,800.658492919144
3283,,849.5795429886658
3284,,816.4166002019792
3285,,762.0385091664718
3286,,764.8030893915308
3287,,746.7251387024503
3288,,670.1781020524968
3289,,534.8371873573631
3290,,452.63699435966737
3291,,373.9977775581918
3292,,314.7950595936098
3293,,281.7935042768006
3294,,303.00453640211197
3295,,351.40522958418
3296,,404.66504747547185
3297,,522.9156583526267
3298,,742.2193897144879
3299,,822.8475129533174
3300,,831.5653543433948
3301,,735.4547259036083
3302,,786.3802583953717
3303,,776.4476358279883
3304,,756.6300291707637
3305,,774.2562658610834
3306,,793.3116568776456
3307,,841.7838077760263
3308,,808.9251678918406
3309,,755.0460497925109
3310,,757.7852622511418
3311,,739.873194695574
3312,,685.5580774860791
3313,,547.111212392395
3314,,463.024600030849
3315,,382.5806850173328
3316,,322.01931873955175
3317,,288.26040786533474
3318,,309.9582138079479
3319,,359.46965869889567
3320,,413.9517407737777
3321,,534.9160951837736
3322,,759.2526469116069
3323,,841.7311119489393
3324,,850.6490198377619
3325,,752.3327402437777
3326,,804.4269672008878
3327,,794.2664000160821
3328,,773.9939973835678
3329,,792.0247401096018
3330,,811.5174349485576
3331,,861.1019774451519
3332,,827.4892617822261
3333,,772.3736671250788
3334,,775.1757420081785
3335,,756.8526088595609
3336,,669.4882602194657
3337,,534.2866574839312
3338,,452.171076519424
3339,,373.61280629215054
3340,,314.471028115598
3341,,281.50344265447785
3342,,302.69264139365345
3343,,351.04351375525243
3344,,404.24850912953207
3345,,522.3773997984097
3346,,741.4553928265805
3347,,822.0005222281618
3348,,830.7093899862061
3349,,734.6976921618689
3350,,785.57080491241
3351,,775.6484064011961
3352,,755.8511988200689
3353,,773.4592921013597
3354,,792.4950686216741
3355,,840.9173251452247
3356,,808.092508008006
3357,,754.2688498968168
3358,,757.0052427716121
3359,,739.111612842517
3360,,656.7992411173004
3361,,524.1601563849825
3362,,443.6009375516088
3363,,366.5316066392984
3364,,308.5107609683768
3365,,276.1680204022684
3366,,296.9556136712109
3367,,344.39007691937513
3368,,396.586661477887
3369,,512.4766185622927
3370,,727.4023582895809
3371,,806.420890816666
3372,,814.964696696995
3373,,720.7727384261565
3374,,770.6816372571489
3375,,760.947301049233
3376,,741.5253160972288
3377,,758.7996777131939
3378,,777.4746632439671
3379,,824.9791576878721
3380,,792.7764795132437
3381,,739.9729579249822
3382,,742.657487095031
3383,,725.1030006961048
3384,,541.6422127895626
3385,,432.25882307281927
3386,,365.82410327125615
3387,,302.2673871238031
3388,,254.41937319543877
3389,,227.747305885944
3390,,244.89019721694748
3391,,284.0079458801685
3392,,327.0528700981621
3393,,422.6237673612338
3394,,599.8664405611732
3395,,665.0306035656045
3396,,672.0764185315194
3397,,594.3991961613924
3398,,635.5575360442506
3399,,627.5299271896425
3400,,611.513211201552
3401,,625.7588480178823
3402,,641.1595364679692
3403,,680.3350377128785
3404,,653.7784755667587
3405,,610.2330289741377
3406,,612.4468779388378
3407,,597.9702307957566
3408,,536.0384361165634
3409,,427.78671611321147
3410,,362.0393233410242
3411,,299.14015868226556
3412,,251.787175565699
3413,,225.39105482218517
3414,,242.35658749782522
3415,,281.0696278087739
3416,,323.66921350527093
3417,,418.2513437334726
3418,,593.660281795926
3419,,658.1502628257302
3420,,665.1231824880372
3421,,588.2496009650652
3422,,628.9821207410541
3423,,621.0375647323602
3424,,605.1865561011057
3425,,619.2848089702502
3426,,634.5261634233796
3427,,673.2963588135277
3428,,647.0145482284117
3429,,603.9196185121885
3430,,606.1105632148259
3431,,591.7836900288848
3432,,685.0260917824996
3433,,546.6866599688744
3434,,462.6652979152277
3435,,382.28380651560013
3436,,321.7694352074752
3437,,288.0367208854443
3438,,309.7176895637329
3439,,359.1907141053178
3440,,413.6305186697789
3441,,534.5010060402019
3442,,758.663475013811
3443,,841.0779376482924
3444,,849.9889253363931
3445,,751.7489381192195
3446,,803.8027405158286
3447,,793.6500578220093
3448,,773.3933863561633
3449,,791.4101374195357
3450,,810.887706136695
3451,,860.4337715609695
3452,,826.8471390043167
3453,,771.7743134565485
3454,,774.5742139596402
3455,,756.265299365511
3456,,678.8195919895859
3457,,541.733548426719
3458,,458.4734399551502
3459,,378.8202240412457
3460,,318.85412737185004
3461,,285.42703948794406
3462,,306.9115734183797
3463,,355.93636055666633
3464,,409.8829275060806
3465,,529.6582994293215
3466,,751.7898029638717
3467,,833.4575709083113
3468,,842.2878229223927
3469,,744.9379134228908
3470,,796.5200959532344
3471,,786.4593989863713
3472,,766.3862577958918
3473,,784.2397727970392
3474,,803.5408700955772
3475,,852.6380363487336
3476,,819.3557066945659
3477,,764.7818540829497
3478,,767.5563868196147
3479,,749.4133553589895
3480,,694.1995674228763
3481,,554.007573461518
3482,,468.86104562613457
3483,,387.4031315002238
3484,,326.07838651765496
3485,,291.8939430763554
3486,,313.8652508240837
3487,,364.000789671229
3488,,419.1696208042101
3489,,541.6587362602406
3490,,768.8230601606675
3491,,852.3411699035748
3492,,861.3714884163976
3493,,761.8159277627399
3494,,814.5668047584081
3495,,804.2781631741267
3496,,783.7502260083663
3497,,802.0082470452203
3498,,821.7466481661436
3499,,871.9562060174926
3500,,837.9198005845992
3501,,782.1094714151886
3502,,784.9468665763213
3503,,766.3927695226541
3504,,678.1297501565281
3505,,541.1830185532658
3506,,458.00752211488873
3507,,378.4352527751895
3508,,318.5300958938258
3509,,285.13697786561005
3510,,306.5996784099092
3511,,355.5746447277247
3512,,409.4663891601246
3513,,529.1200408750836
3514,,751.0258060759347
3515,,832.6105801831231
3516,,841.4318585651708
3517,,744.180879681122
3518,,795.7106424702415
3519,,785.660169559548
3520,,765.6074274451669
3521,,783.4427990372844
3522,,802.7242818395741
3523,,851.7715537178985
3524,,818.5230468106993
3525,,764.0046541872255
3526,,766.7763673400547
3527,,748.6517735059032
3528,,665.4407310541218
3529,,531.0565174541248
3530,,449.43738314691075
3531,,371.35405312220286
3532,,312.56982874649134
3533,,279.80155561329923
3534,,300.8626506873576
3535,,348.92120789172105
3536,,401.80454150833407
3537,,519.2192596387787
3538,,736.9727715386682
3539,,817.0309487713313
3540,,825.6871652756606
3541,,730.255925945145
3542,,780.8214748146974
3543,,770.9590642073058
3544,,751.2815447220546
3545,,768.7831846488402
3546,,787.7038764615817
3547,,835.8333862602432
3548,,803.2070183156459
3549,,749.7087622151194
3550,,752.4286116632011
3551,,734.6431613592247
3552,,550.2837027266028
3553,,439.15518414213625
3554,,371.6605488667059
3555,,307.0898336068297
3556,,258.4784409736561
3557,,231.38084109706688
3558,,248.7972342331932
3559,,288.5390768526292
3560,,332.27075012874127
3561,,429.3664084378905
3562,,609.436853810503
3563,,675.6406615205384
3564,,682.7988871104567
3565,,603.8823836806212
3566,,645.697373602056
3567,,637.5416903479688
3568,,621.2694398266249
3569,,635.7423549537816
3570,,651.3887496858429
3571,,691.1892662855246
3572,,664.2090143694252
3573,,619.9688332645214
3574,,622.2180025072554
3575,,607.5103914591182
3576,,544.6799260534044
3577,,434.6830771823695
3578,,367.87576893633957
3579,,303.9626051651811
3580,,255.84624334382286
3581,,229.0245900332244
3582,,246.26362451398091
3583,,285.60075878113025
3584,,328.88709353572995
3585,,424.99398480997394
3586,,603.2306950450354
3587,,668.76032078042
3588,,675.8456510667276
3589,,597.7327884840756
3590,,639.1219582986259
3591,,631.049327890456
3592,,614.9427847259539
3593,,629.2683159059195
3594,,644.7553766410176
3595,,684.1505873859238
3596,,657.445087030838
3597,,613.655422802348
3598,,615.8816877830185
3599,,601.3238506920267
3600,,693.6675817195215
3601,,553.5830210381768
3602,,468.50174351066516
3603,,387.10625299861647
